number_of_people,latitude,longitude
14,60.438501504983954,5.295827893926559
16,60.438501504983954,5.297382974793957
22,60.438501504983954,5.298938055661356
21,60.438501504983954,5.300493136528755
39,60.438501504983954,5.3020482173961545
22,60.437449687597685,5.301938705045739
15,60.43639788252818,5.303384217693946
64,60.43639788252818,5.309604284215212
12,60.43639788252818,5.311159300845528
13,60.43639788252818,5.312714317475844
60,60.43639788252818,5.315824350736477
24,60.43534608977467,5.3110496125415745
25,60.43534608977467,5.312604597057031
13,60.43534608977467,5.314159581572487
5,60.43429430933632,5.307830027812557
27,60.43429430933632,5.3124948850217075
8,60.433242541212344,5.310830261075787
5,60.440605176709816,5.313153283005983
5,60.439553334687716,5.306823077084735
9,60.438501504983954,5.303603298263552
14,60.438501504983954,5.306713459998351
9,60.438501504983954,5.3082685408657495
30,60.437449687597685,5.303493753793369
72,60.437449687597685,5.305048802540999
29,60.437449687597685,5.30660385128863
30,60.437449687597685,5.3081589000362595
17,60.437449687597685,5.30971394878389
14,60.437449687597685,5.311268997531521
22,60.437449687597685,5.314379095026782
39,60.437449687597685,5.315934143774412
8,60.437449687597685,5.317489192522042
16,60.43639788252818,5.304939234324262
66,60.43639788252818,5.306494250954579
18,60.43639788252818,5.308049267584895
40,60.43639788252818,5.314269334106161
5,60.43639788252818,5.317379367366793
11,60.43639788252818,5.31893438399711
7,60.43534608977467,5.306384658995205
19,60.43534608977467,5.307939643510661
13,60.43534608977467,5.309494628026117
5,60.43534608977467,5.320379519634313
9,60.43534608977467,5.32193450414977
8,60.43534608977467,5.323489488665226
6,60.43534608977467,5.325044473180682
19,60.43429430933632,5.310939932618658
7,60.43429430933632,5.320269647036961
5,60.43429430933632,5.32182459944001
8,60.433242541212344,5.321714703127471
5,60.433242541212344,5.326379464006765
5,60.432190785401964,5.330934144324742
5,60.432190785401964,5.332489032510341
6,60.42693219102661,5.3614784213450895
11,60.438501504983954,5.454446142401235
10,60.437449687597685,5.454333482313515
5,60.42903559184461,5.453432511444002
23,60.42377718211424,5.469970629757856
11,60.42377718211424,5.471525261171741
11,60.421673904373236,5.471299420431169
7,60.420622283960554,5.46185930200613
19,60.420622283960554,5.466522907500941
39,60.420622283960554,5.468077442665878
7,60.420622283960554,5.469631977830815
11,60.420622283960554,5.471186512995752
72,60.41957067585201,5.463301098747946
45,60.41957067585201,5.4648556018348
5,60.41957067585201,5.466410104921653
13,60.41957067585201,5.467964608008508
10,60.41957067585201,5.4695191110953605
10,60.41957067585201,5.4726281172690685
23,60.41851908004684,5.461633897922212
8,60.41851908004684,5.463188368933432
13,60.41851908004684,5.464742839944652
22,60.41851908004684,5.466297310955873
9,60.41851908004684,5.467851781967093
8,60.41851908004684,5.470960723989533
24,60.41851908004684,5.472515195000753
10,60.41746749654428,5.456857891974364
20,60.41746749654428,5.461521208788471
14,60.41746749654428,5.463075647726507
20,60.41746749654428,5.466184525602579
30,60.41746749654428,5.467738964540615
6,60.41746749654428,5.470847842416686
14,60.41746749654428,5.472402281354722
5,60.4164159253435,5.455190900789643
12,60.4164159253435,5.467626155728045
11,60.4164159253435,5.470734969462645
27,60.4164159253435,5.472289376329945
10,60.41536436644375,5.45041523273922
5,60.41536436644375,5.451969607538233
9,60.41536436644375,5.4550783571362595
14,60.41536436644375,5.464404605930338
6,60.41536436644375,5.467513355528364
5,60.41536436644375,5.472176479925403
17,60.41431281984421,5.4565201648083255
6,60.41431281984421,5.464291878474197
9,60.41326128554413,5.464179159624002
11,60.41326128554413,5.4657334702937845
7,60.41220976354271,5.453186499116848
23,60.41220976354271,5.4547407777256876
10,60.41220976354271,5.456295056334528
13,60.41220976354271,5.4578493349433685
5,60.41220976354271,5.4640664493787305
24,60.41220976354271,5.465620727987571
17,60.41220976354271,5.468729285205252
14,60.41115825383915,5.45462826843529
11,60.41115825383915,5.456182514985635
9,60.41115825383915,5.457736761535981
29,60.41115825383915,5.465507994287704
18,60.41115825383915,5.468616487388394
35,60.41115825383915,5.470170733938739
41,60.410106756432675,5.468503698181757
26,60.410106756432675,5.470057912676054
5,60.40905527132247,5.457511640499457
15,60.433242541212344,5.295281058144808
20,60.432190785401964,5.295171716055975
18,60.432190785401964,5.296726604241575
22,60.43113904190442,5.296617238401219
19,60.43113904190442,5.298172094481771
12,60.43113904190442,5.299726950562323
5,60.4300873107189,5.296507880915845
31,60.4300873107189,5.298062704893804
16,60.4300873107189,5.299617528871762
28,60.4300873107189,5.30117235284972
19,60.42903559184461,5.297953323662276
16,60.42903559184461,5.299508115540094
16,60.42903559184461,5.301062907417911
20,60.42903559184461,5.302617699295729
13,60.42903559184461,5.304172491173546
18,60.4279838852808,5.296289191006073
39,60.4279838852808,5.297843950786201
41,60.4279838852808,5.299398710566329
22,60.4279838852808,5.300953470346457
54,60.4279838852808,5.302508230126585
17,60.4279838852808,5.304062989906713
13,60.4279838852808,5.305617749686841
31,60.4279838852808,5.307172509466969
22,60.42693219102661,5.299289313949467
35,60.42693219102661,5.300844041634358
124,60.42693219102661,5.302398769319248
16,60.42693219102661,5.303953497004138
46,60.42693219102661,5.305508224689029
23,60.42693219102661,5.30706295237392
10,60.42693219102661,5.308617680058811
45,60.42588050908135,5.300734621280627
75,60.42588050908135,5.302289316872731
50,60.42588050908135,5.303844012464836
61,60.42588050908135,5.3053987080569405
18,60.42588050908135,5.306953403649046
17,60.42588050908135,5.3100627948332555
119,60.42482883944413,5.302179872786034
58,60.42482883944413,5.303734536287805
72,60.42482883944413,5.305289199789575
37,60.42482883944413,5.306843863291345
14,60.42482883944413,5.308398526793114
42,60.42482883944413,5.309953190294885
49,60.42482883944413,5.311507853796654
44,60.42377718211424,5.308288962713712
112,60.42377718211424,5.3098435941275985
165,60.42377718211424,5.311398225541484
44,60.42377718211424,5.312952856955371
98,60.42272553709088,5.30817940700195
65,60.42272553709088,5.3097340063304035
26,60.42272553709088,5.311288605658856
49,60.42272553709088,5.312843204987308
24,60.42272553709088,5.314397804315761
14,60.421673904373236,5.308069859656834
40,60.421673904373236,5.309624426902304
10,60.421673904373236,5.311178994147773
5,60.420622283960554,5.3095148558423055
5,60.421673904373236,5.323615532111534
8,60.40905527132247,5.337839592565965
9,60.39643840882605,5.328750200608838
5,60.39643840882605,5.3318577965852825
12,60.39538708349637,5.325532849847122
12,60.39433577045197,5.32542310343446
9,60.39433577045197,5.344067910798782
12,60.39328446969209,5.323759663463323
7,60.39328446969209,5.3253133653934155
16,60.39328446969209,5.3268670673235095
13,60.39223318121598,5.323649965807394
13,60.39223318121598,5.325203635722994
19,60.39223318121598,5.326757305638596
23,60.39118190502278,5.3219866386150985
22,60.39118190502278,5.32354027651865
5,60.39118190502278,5.325093914422201
23,60.3838233155276,5.3662682745468056
10,60.4027466188398,5.200428105417876
9,60.4027466188398,5.212860026781493
15,60.4027466188398,5.214414016951944
9,60.40169521978176,5.200320895331107
9,60.40169521978176,5.203428811599047
6,60.40169521978176,5.204982769733017
7,60.40169521978176,5.211198602268897
5,60.40169521978176,5.212752560402868
23,60.40169521978176,5.214306518536838
6,60.40064383301372,5.201767619524839
6,60.40064383301372,5.203321545624772
16,60.40064383301372,5.204875471724704
6,60.40064383301372,5.206429397824637
11,60.40064383301372,5.20798332392457
14,60.40064383301372,5.214199028324301
12,60.399592458534904,5.203214287834983
18,60.399592458534904,5.204768181903323
28,60.399592458534904,5.206322075971663
13,60.399592458534904,5.207875970040003
6,60.399592458534904,5.212537652245021
9,60.39854109634455,5.203107038228709
26,60.39854109634455,5.204660900267899
7,60.39748974644189,5.2014459667924955
47,60.39748974644189,5.20299979680498
9,60.39748974644189,5.204553626817464
11,60.39748974644189,5.20610745682995
12,60.39748974644189,5.207661286842434
23,60.39643840882605,5.202892563562821
11,60.4279838852808,5.290070151885561
29,60.4279838852808,5.291624911665689
15,60.42693219102661,5.293070403209905
26,60.42693219102661,5.294625130894795
67,60.42693219102661,5.296179858579686
35,60.42693219102661,5.297734586264577
26,60.42588050908135,5.294515838912209
48,60.42588050908135,5.296070534504313
77,60.42588050908135,5.2976252300964175
25,60.42588050908135,5.299179925688522
8,60.42482883944413,5.292851891775416
38,60.42482883944413,5.294406555277186
67,60.42482883944413,5.295961218778955
44,60.42482883944413,5.297515882280725
13,60.42377718211424,5.295851911402624
53,60.42377718211424,5.29740654281651
34,60.42272553709088,5.297297211702781
7,60.421673904373236,5.295633321693075
42,60.421673904373236,5.297187888938545
29,60.42482883944413,5.299070545782495
59,60.42482883944413,5.300625209284266
28,60.42377718211424,5.298961174230397
27,60.42377718211424,5.300515805644283
13,60.42272553709088,5.298851811031234
6,60.421673904373236,5.298742456184015
34,60.421673904373236,5.300297023429485
10,60.421673904373236,5.303406157920424
48,60.421673904373236,5.304960725165895
97,60.421673904373236,5.306515292411364
17,60.420622283960554,5.298633109687746
13,60.420622283960554,5.3001876448526835
11,60.420622283960554,5.301742180017619
8,60.420622283960554,5.303296715182556
38,60.420622283960554,5.304851250347494
47,60.420622283960554,5.30640578551243
45,60.420622283960554,5.307960320677368
18,60.41957067585201,5.298523771541435
54,60.41957067585201,5.304741783888851
78,60.41957067585201,5.306296286975703
53,60.41957067585201,5.307850790062558
29,60.41957067585201,5.309405293149412
33,60.41851908004684,5.30307785477775
51,60.41851908004684,5.304632325788971
94,60.41851908004684,5.306186796800191
113,60.41851908004684,5.307741267811411
19,60.41851908004684,5.309295738822631
10,60.41851908004684,5.310850209833851
28,60.41746749654428,5.302968437108829
75,60.41746749654428,5.304522876046865
130,60.41746749654428,5.3060773149849
67,60.41746749654428,5.307631753922936
11,60.41746749654428,5.309186192860972
5,60.41746749654428,5.310740631799008
36,60.41746749654428,5.3122950707370435
10,60.41746749654428,5.313849509675079
43,60.4164159253435,5.3044134346615355
99,60.4164159253435,5.305967841528836
9,60.4164159253435,5.307522248396135
48,60.4164159253435,5.3121854689980355
22,60.41536436644375,5.304304001631995
139,60.41536436644375,5.305858376431008
24,60.42377718211424,5.305179699885941
146,60.42377718211424,5.306734331299826
96,60.42272553709088,5.306624807673497
13,60.421673904373236,5.211686690437703
19,60.421673904373236,5.2132412576831735
5,60.420622283960554,5.211579140451274
7,60.420622283960554,5.213133675616211
23,60.420622283960554,5.214688210781149
13,60.41957067585201,5.2099170955907645
21,60.41957067585201,5.211471598677618
26,60.41957067585201,5.213026101764472
10,60.41957067585201,5.214580604851326
9,60.41957067585201,5.216135107938179
9,60.41851908004684,5.211364065115758
10,60.41851908004684,5.212918536126978
9,60.41851908004684,5.214473007138198
8,60.41851908004684,5.220690891183079
9,60.41746749654428,5.208147661888651
18,60.41746749654428,5.209702100826687
8,60.41746749654428,5.212810978702757
12,60.41746749654428,5.214365417640794
10,60.41746749654428,5.21591985657883
8,60.41746749654428,5.217474295516865
5,60.41746749654428,5.219028734454901
6,60.41746749654428,5.225246490207043
16,60.4164159253435,5.209594615756231
24,60.4164159253435,5.21114902262353
24,60.4164159253435,5.212703429490831
15,60.4164159253435,5.214257836358131
9,60.4164159253435,5.215812243225431
7,60.4164159253435,5.217366650092732
22,60.4164159253435,5.218921056960031
34,60.4164159253435,5.220475463827331
44,60.4164159253435,5.222029870694632
16,60.4164159253435,5.225138684429232
14,60.4164159253435,5.226693091296531
9,60.41536436644375,5.209487138892199
22,60.41536436644375,5.211041513691213
16,60.41536436644375,5.212595888490226
15,60.41536436644375,5.2141502632892385
8,60.41536436644375,5.215704638088251
13,60.41536436644375,5.217259012887264
17,60.41536436644375,5.218813387686278
31,60.41536436644375,5.22036776248529
19,60.41536436644375,5.221922137284304
13,60.41536436644375,5.223476512083316
12,60.41536436644375,5.22503088688233
17,60.41536436644375,5.226585261681342
11,60.41536436644375,5.228139636480356
9,60.41431281984421,5.209379670233615
23,60.41431281984421,5.2109340129667885
33,60.41431281984421,5.212488355699962
18,60.41431281984421,5.214042698433137
12,60.41431281984421,5.215597041166311
14,60.41431281984421,5.217151383899486
9,60.41431281984421,5.21870572663266
34,60.41431281984421,5.2202600693658345
22,60.41431281984421,5.221814412099009
5,60.41431281984421,5.223368754832183
11,60.41431281984421,5.228031783031706
27,60.41431281984421,5.229586125764881
10,60.41431281984421,5.2311404684980545
27,60.41326128554413,5.209272209779503
20,60.41326128554413,5.210826520449286
23,60.41326128554413,5.212380831119069
34,60.41326128554413,5.213935141788854
20,60.41326128554413,5.215489452458636
11,60.41326128554413,5.21704376312842
42,60.41326128554413,5.218598073798203
59,60.41326128554413,5.220152384467987
34,60.41326128554413,5.221706695137771
9,60.41326128554413,5.2232610058075535
8,60.41326128554413,5.224815316477337
7,60.41326128554413,5.229478248486688
8,60.41326128554413,5.231032559156472
6,60.41220976354271,5.2091647575288915
12,60.41220976354271,5.210719036137731
19,60.41220976354271,5.212273314746572
18,60.41220976354271,5.213827593355412
7,60.41220976354271,5.215381871964253
34,60.41220976354271,5.216936150573093
23,60.41220976354271,5.2184904291819345
70,60.41220976354271,5.220044707790774
10,60.41220976354271,5.221598986399615
16,60.41220976354271,5.224707543617296
17,60.41220976354271,5.226261822226136
9,60.41220976354271,5.230924658052658
7,60.41220976354271,5.232478936661497
6,60.41220976354271,5.234033215270339
6,60.41115825383915,5.212165806581491
5,60.41115825383915,5.213720053131837
17,60.41115825383915,5.215274299682181
48,60.41115825383915,5.216828546232526
25,60.41115825383915,5.218382792782871
72,60.41115825383915,5.219937039333216
22,60.41115825383915,5.221491285883562
15,60.41115825383915,5.223045532433905
34,60.41115825383915,5.224599778984251
71,60.41115825383915,5.226154025534596
32,60.41115825383915,5.227708272084939
8,60.41115825383915,5.229262518635285
10,60.41115825383915,5.23081676518563
11,60.41115825383915,5.232371011735975
8,60.41115825383915,5.23392525828632
44,60.410106756432675,5.2167209501057465
24,60.410106756432675,5.218275164600043
16,60.410106756432675,5.21982937909434
20,60.410106756432675,5.221383593588636
47,60.410106756432675,5.222937808082932
41,60.410106756432675,5.224492022577228
40,60.410106756432675,5.226046237071524
67,60.410106756432675,5.227600451565821
16,60.410106756432675,5.229154666060118
38,60.410106756432675,5.230708880554414
21,60.410106756432675,5.23226309504871
16,60.410106756432675,5.2338173095430065
18,60.40905527132247,5.218167544632473
29,60.40905527132247,5.219721727073167
29,60.40905527132247,5.221275909513863
60,60.40905527132247,5.222830091954556
50,60.40905527132247,5.224384274395251
38,60.40905527132247,5.225938456835946
51,60.40905527132247,5.22749263927664
7,60.40905527132247,5.229046821717335
21,60.40905527132247,5.23060100415803
19,60.40905527132247,5.232155186598725
6,60.40905527132247,5.23370936903942
27,60.40800379850784,5.218059932879187
29,60.40800379850784,5.219614083268725
36,60.40800379850784,5.221168233658265
15,60.40800379850784,5.222722384047804
41,60.40800379850784,5.224276534437344
31,60.40800379850784,5.225830684826883
15,60.40800379850784,5.227384835216423
12,60.40800379850784,5.2289389856059625
9,60.40800379850784,5.230493135995503
27,60.40695233798791,5.217952329339204
28,60.40695233798791,5.219506447680034
33,60.40695233798791,5.221060566020865
9,60.40695233798791,5.222614684361695
30,60.40695233798791,5.224168802702527
11,60.40695233798791,5.225722921043358
37,60.40695233798791,5.227277039384187
23,60.40695233798791,5.228831157725019
34,60.40590088976193,5.216290647716987
20,60.40590088976193,5.217844734011554
71,60.40590088976193,5.219398820306122
16,60.40590088976193,5.22095290660069
17,60.40590088976193,5.222506992895258
6,60.40590088976193,5.224061079189826
29,60.40484945382912,5.2146290383937615
27,60.40484945382912,5.216183092644512
7,60.40379803018865,5.216075545779972
5,60.40379803018865,5.217629567989351
20,60.40379803018865,5.219183590198729
15,60.40379803018865,5.220737612408109
14,60.420622283960554,5.312623926172178
13,60.41957067585201,5.310959796236266
23,60.41957067585201,5.31251429932312
52,60.41957067585201,5.314068802409974
120,60.41957067585201,5.315623305496827
40,60.41851908004684,5.312404680845072
191,60.41851908004684,5.3139591518562925
117,60.41851908004684,5.3155136228675115
24,60.41851908004684,5.317068093878732
37,60.41746749654428,5.315403948613115
90,60.41746749654428,5.316958387551151
113,60.4164159253435,5.3168486895999365
12,60.4164159253435,5.318403096467237
22,60.41536436644375,5.322956499220152
24,60.41431281984421,5.3228466897553375
147,60.41326128554413,5.322736888673701
66,60.41220976354271,5.324181374583087
57,60.41115825383915,5.324071558206322
61,60.410106756432675,5.323961750212196
64,60.40905527132247,5.323851950599713
76,60.40905527132247,5.325406133040407
64,60.40800379850784,5.323742159367877
126,60.40800379850784,5.325296309757418
126,60.40800379850784,5.326850460146957
90,60.40695233798791,5.323632376515694
89,60.40695233798791,5.325186494856524
125,60.40695233798791,5.326740613197355
69,60.40590088976193,5.325076688336736
71,60.4164159253435,5.313739875865337
34,60.4164159253435,5.315294282732636
6,60.41536436644375,5.315184625225085
67,60.41536436644375,5.316739000024099
27,60.41536436644375,5.318293374823112
8,60.41536436644375,5.3198477496221255
15,60.41431281984421,5.31662931882264
110,60.41431281984421,5.318183661555815
44,60.41431281984421,5.319738004288988
24,60.41431281984421,5.321292347022163
17,60.41326128554413,5.31807395666435
82,60.41326128554413,5.319628267334133
50,60.41326128554413,5.321182578003916
11,60.41220976354271,5.3179642601477255
39,60.41220976354271,5.319518538756565
28,60.41220976354271,5.3210728173654065
51,60.41220976354271,5.322627095974247
45,60.41115825383915,5.322517311655977
13,60.410106756432675,5.3224075357179
18,60.40905527132247,5.317635220836934
19,60.40905527132247,5.319189403277629
33,60.40905527132247,5.320743585718323
16,60.40905527132247,5.322297768159018
6,60.40800379850784,5.31907970819926
14,60.40800379850784,5.320633858588799
27,60.40800379850784,5.322188008978339
18,60.40695233798791,5.322078258174864
25,60.40590088976193,5.3219685157476
24,60.40590088976193,5.323522602042168
7,60.40484945382912,5.321858781695555
7,60.40379803018865,5.320195033808352
8,60.4027466188398,5.31542337803133
5,60.4027466188398,5.3169773682017825
5,60.4027466188398,5.320085348542686
11,60.40169521978176,5.309097964709017
8,60.40169521978176,5.310651922842988
6,60.40169521978176,5.312205880976958
5,60.40169521978176,5.3137598391109275
13,60.40169521978176,5.315313797244897
5,60.40169521978176,5.316867755378868
16,60.40064383301372,5.319866003119727
17,60.41431281984421,5.324401032488511
49,60.41326128554413,5.324291199343484
62,60.41326128554413,5.325845510013267
6,60.41326128554413,5.32739982068305
30,60.41220976354271,5.325735653191927
12,60.41220976354271,5.327289931800768
26,60.41115825383915,5.325625804756666
21,60.41115825383915,5.327180051307011
41,60.410106756432675,5.325515964706492
57,60.410106756432675,5.3270701792007875
13,60.410106756432675,5.328624393695084
61,60.40905527132247,5.326960315481101
78,60.40905527132247,5.328514497921796
17,60.40905527132247,5.3300686803624915
94,60.40800379850784,5.328404610536497
70,60.40800379850784,5.329958760926036
54,60.40695233798791,5.328294731538186
61,60.40695233798791,5.329848849879017
12,60.40695233798791,5.331402968219847
70,60.40590088976193,5.328184860925871
30,60.40590088976193,5.32973894722044
17,60.41431281984421,5.4767266203395915
16,60.41326128554413,5.47661364498227
8,60.41326128554413,5.478167955652053
11,60.41220976354271,5.474946399640614
12,60.41220976354271,5.4765006782494545
23,60.41220976354271,5.478054956858295
8,60.41220976354271,5.4796092354671355
18,60.41115825383915,5.474833473589773
23,60.41115825383915,5.476387720140118
11,60.41115825383915,5.477941966690463
32,60.41115825383915,5.479496213240808
20,60.41115825383915,5.4810504597911525
7,60.41115825383915,5.4826047063414975
5,60.410106756432675,5.473166341664647
21,60.410106756432675,5.474720556158943
21,60.410106756432675,5.476274770653239
36,60.410106756432675,5.477828985147535
20,60.410106756432675,5.479383199641832
28,60.410106756432675,5.480937414136129
28,60.410106756432675,5.482491628630425
15,60.40905527132247,5.474607647347099
12,60.40905527132247,5.476161829787793
31,60.40905527132247,5.4777160122284885
30,60.40905527132247,5.4792701946691835
16,60.40905527132247,5.480824377109878
12,60.40800379850784,5.474494747153218
15,60.40800379850784,5.476048897542758
39,60.40800379850784,5.4776030479322975
18,60.40800379850784,5.479157198321838
24,60.40800379850784,5.480711348711377
9,60.40800379850784,5.482265499100916
17,60.40695233798791,5.474381855576276
23,60.40695233798791,5.475935973917107
24,60.40695233798791,5.477490092257937
17,60.40695233798791,5.479044210598769
10,60.40695233798791,5.480598328939599
7,60.40590088976193,5.474268972615249
6,60.40590088976193,5.475823058909818
15,60.40590088976193,5.477377145204385
15,60.40590088976193,5.478931231498953
13,60.40590088976193,5.480485317793521
33,60.40484945382912,5.475710152519869
13,60.40484945382912,5.478818261021369
8,60.40484945382912,5.48037231527212
5,60.40484945382912,5.483480423773622
6,60.40484945382912,5.485034478024371
5,60.40379803018865,5.4755972547462335
25,60.40379803018865,5.478705299164991
15,60.40379803018865,5.48025932137437
12,60.40379803018865,5.483367365793127
7,60.40379803018865,5.484921388002506
12,60.4027466188398,5.470822395076538
18,60.4027466188398,5.473930375417441
11,60.4027466188398,5.475484365587894
10,60.4027466188398,5.478592345928798
6,60.4027466188398,5.48014633609925
11,60.4027466188398,5.483254316440154
8,60.4027466188398,5.487916286951511
53,60.40169521978176,5.470709610641913
8,60.40169521978176,5.472263568775882
11,60.40169521978176,5.473817526909853
34,60.40169521978176,5.475371485043824
10,60.40169521978176,5.476925443177794
7,60.40169521978176,5.478479401311764
8,60.40169521978176,5.484695233847644
108,60.40064383301372,5.470596834813203
60,60.40064383301372,5.472150760913135
26,60.399592458534904,5.468930173521047
25,60.399592458534904,5.470484067589386
76,60.399592458534904,5.472037961657726
7,60.39854109634455,5.46881744693025
6,60.39854109634455,5.47037130896944
38,60.39854109634455,5.471925171008629
15,60.39854109634455,5.473479033047821
48,60.39748974644189,5.468704728939862
125,60.39748974644189,5.470258558952346
216,60.39748974644189,5.471812388964831
11,60.39748974644189,5.473366218977316
13,60.39643840882605,5.468592019548857
70,60.39643840882605,5.470145817537079
63,60.39643840882605,5.471699615525302
6,60.39643840882605,5.4732534135135245
9,60.39538708349637,5.468479318756222
47,60.39538708349637,5.470033084722626
27,60.39538708349637,5.471586850689028
6,60.39433577045197,5.474581562349036
11,60.410106756432675,5.45451576773309
13,60.40905527132247,5.454403275618068
58,60.40905527132247,5.455957458058762
7,60.40800379850784,5.454290792089203
53,60.40800379850784,5.455844942478743
5,60.4027466188398,5.452174513031112
12,60.39748974644189,5.4609355788774385
28,60.39643840882605,5.460823029607745
10,60.39538708349637,5.454495425058592
10,60.39538708349637,5.457602956991399
26,60.39433577045197,5.455936754984714
63,60.39433577045197,5.45749048893174
8,60.39118190502278,5.45093858460986
6,60.386976923064026,5.434954314358815
6,60.38487450576203,5.439390757630285
5,60.38277213756991,5.442273469225448
14,60.378567548490246,5.446484973278579
9,60.378567548490246,5.452697989075846
36,60.37646532759019,5.455579843709297
10,60.37646532759019,5.457133033700389
8,60.37541423554737,5.450808055873226
7,60.37541423554737,5.452361213888862
8,60.37541423554737,5.455467529920133
14,60.37541423554737,5.457020687935769
12,60.37541423554737,5.458573845951405
9,60.374363155774965,5.455355224691899
20,60.374363155774965,5.4569083507345155
34,60.374363155774965,5.458461476777132
9,60.373312088272215,5.455242928023578
26,60.373312088272215,5.456796022095613
16,60.373312088272215,5.458349116167649
43,60.36910794094193,5.4982768809231946
14,60.36805693477565,5.47952852113595
7,60.36490398986331,5.474531761848275
6,60.3638530327521,5.45267983659112
5,60.3638530327521,5.454232643037535
10,60.3638530327521,5.474419126840949
8,60.36280208790273,5.454120431912592
12,60.36280208790273,5.455673206412782
10,60.36280208790273,5.457225980912971
10,60.36280208790273,5.477412049415422
12,60.36280208790273,5.478964823915612
8,60.36175115531437,5.452455486780015
20,60.36175115531437,5.454008229336409
30,60.36175115531437,5.455560971892805
30,60.36175115531437,5.457113714449199
44,60.36175115531437,5.458666457005594
5,60.36175115531437,5.4788521102387255
13,60.36175115531437,5.480404852795119
10,60.36070023498627,5.452343324692941
45,60.36070023498627,5.453896035307975
21,60.36070023498627,5.45544874592301
39,60.36070023498627,5.457001456538044
20,60.36070023498627,5.4585541671530775
29,60.36070023498627,5.4787394051485245
21,60.36070023498627,5.480292115763558
7,60.359649326917676,5.452231171150175
46,60.359649326917676,5.453783849826283
11,60.359649326917676,5.455336528502389
7,60.359649326917676,5.456889207178497
26,60.359649326917676,5.4584418858546035
13,60.359649326917676,5.459994564530711
11,60.359649326917676,5.4770740299678895
18,60.35859843110774,5.4536716728903105
28,60.35859843110774,5.455224319629924
11,60.35859843110774,5.456776966369537
27,60.35859843110774,5.458329613109149
7,60.35859843110774,5.459882259848762
9,60.35859843110774,5.464540200067601
14,60.35859843110774,5.466092846807214
15,60.35754754755571,5.458217348915706
9,60.35544581722228,5.444019887678274
5,60.352293313636935,5.435921783789068
5,60.35124250361595,5.44512455727253
5,60.410106756432675,5.201178805162782
11,60.410106756432675,5.202733019657079
51,60.40905527132247,5.201071537784831
64,60.40905527132247,5.202625720225526
30,60.40905527132247,5.204179902666221
27,60.40905527132247,5.205734085106914
8,60.40905527132247,5.20728826754761
13,60.40800379850784,5.20096427859425
46,60.40800379850784,5.202518428983789
70,60.40800379850784,5.204072579373329
83,60.40800379850784,5.205626729762868
74,60.40800379850784,5.207180880152409
23,60.40800379850784,5.208735030541948
36,60.40695233798791,5.200857027590065
42,60.40695233798791,5.202411145930896
40,60.40695233798791,5.203965264271727
19,60.40695233798791,5.205519382612558
20,60.40695233798791,5.207073500953388
17,60.40695233798791,5.20862761929422
33,60.40590088976193,5.200749784771308
24,60.40590088976193,5.202303871065875
26,60.40590088976193,5.2038579573604435
40,60.40590088976193,5.205412043655011
11,60.40590088976193,5.206966129949579
16,60.40590088976193,5.208520216244147
40,60.40590088976193,5.210074302538715
22,60.40590088976193,5.211628388833282
12,60.40484945382912,5.206858767140008
33,60.40484945382912,5.209966875641509
8,60.40484945382912,5.21152092989226
8,60.40379803018865,5.209859456942457
7,60.40379803018865,5.211413479151836
13,60.4027466188398,5.209752046440588
19,60.4027466188398,5.21130603661104
93,60.40590088976193,5.326630774631303
11,60.40590088976193,5.331293033515006
45,60.40590088976193,5.332847119809575
109,60.40484945382912,5.328074998698558
157,60.40484945382912,5.329629052949309
33,60.40484945382912,5.331183107200059
53,60.40484945382912,5.33273716145081
95,60.40379803018865,5.326411122645867
80,60.40379803018865,5.327965144855247
132,60.40379803018865,5.329519167064626
59,60.40379803018865,5.3310731892740035
73,60.40379803018865,5.332627211483382
32,60.40379803018865,5.334181233692762
16,60.40379803018865,5.33573525590214
159,60.4027466188398,5.326301309224493
198,60.4027466188398,5.327855299394946
210,60.4027466188398,5.329409289565398
39,60.4027466188398,5.33096327973585
104,60.4027466188398,5.332517269906303
60,60.4027466188398,5.334071260076755
128,60.40169521978176,5.32774546231666
5,60.40169521978176,5.3308533785845995
16,60.40169521978176,5.33396129485254
9,60.40169521978176,5.33551525298651
62,60.40484945382912,5.323412835946305
74,60.40379803018865,5.321749056017731
135,60.4027466188398,5.321639338713139
111,60.4027466188398,5.32319332888359
22,60.40169521978176,5.318421713512838
32,60.40169521978176,5.319975671646808
104,60.40169521978176,5.321529629780779
147,60.40169521978176,5.3230835879147484
113,60.40169521978176,5.324637546048718
138,60.40064383301372,5.32141992921966
126,60.40064383301372,5.324527781419525
110,60.40484945382912,5.324966890197056
146,60.40484945382912,5.3265209444478065
146,60.40379803018865,5.32330307822711
221,60.40379803018865,5.324857100436489
294,60.4027466188398,5.324747319054042
205,60.40169521978176,5.326191504182689
217,60.40064383301372,5.3260817075194575
8,60.40064383301372,5.313650298719996
42,60.40064383301372,5.315204224819929
9,60.40064383301372,5.316758150919862
18,60.40064383301372,5.318312077019795
47,60.40064383301372,5.322973855319593
7,60.399592458534904,5.315094660755431
29,60.399592458534904,5.316648554823771
79,60.399592458534904,5.31820244889211
20,60.399592458534904,5.319756342960449
84,60.399592458534904,5.321310237028789
62,60.399592458534904,5.322864131097129
42,60.399592458534904,5.3244180251654685
70,60.399592458534904,5.325971919233808
51,60.39854109634455,5.3180928291287906
27,60.39854109634455,5.319646691167981
