stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:Quay:57905,Fedje ferjekai,60.782304,4.714310,,,NSR:StopPlace:33482,,1000,
NSR:Quay:57906,Stronda,60.384885,6.215982,,,NSR:StopPlace:33483,,700,
NSR:Quay:57907,Stronda,60.384884,6.215781,,,NSR:StopPlace:33483,,700,
NSR:Quay:57908,Fotlandstrand Holmen,60.595017,5.508758,,,NSR:StopPlace:33484,,700,
NSR:Quay:57909,Fotlandstrand Holmen,60.594974,5.508614,,,NSR:StopPlace:33484,,700,
NSR:Quay:57910,Einestrand,60.714584,5.410890,,,NSR:StopPlace:33485,,700,
NSR:Quay:57911,Einestrand,60.714355,5.410929,,,NSR:StopPlace:33485,,700,
NSR:Quay:57912,Fotland,60.590592,5.519627,,,NSR:StopPlace:33486,,700,
NSR:Quay:57913,Fotland,60.590526,5.519131,,,NSR:StopPlace:33486,,700,
NSR:Quay:57914,Einestrand nord,60.719437,5.401993,,,NSR:StopPlace:33487,,700,
NSR:Quay:57915,Einestrand nord,60.719010,5.402825,,,NSR:StopPlace:33487,,700,
NSR:Quay:57916,Fotlandsvåg sentrum,60.589852,5.524149,,,NSR:StopPlace:33488,,700,
NSR:Quay:57917,Fotlandsvåg sentrum,60.589992,5.524664,,,NSR:StopPlace:33488,,700,
NSR:Quay:57918,Sørkvingelia,60.726100,5.399715,,,NSR:StopPlace:33489,,700,
NSR:Quay:57919,Sørkvingelia,60.726257,5.399710,,,NSR:StopPlace:33489,,700,
NSR:Quay:57920,Øystese skule,60.388240,6.198062,,,NSR:StopPlace:33490,,700,
NSR:Quay:57921,Hanstveit sør,60.591348,5.525731,,,NSR:StopPlace:33491,,700,
NSR:Quay:57922,Hanstveit sør,60.591353,5.525616,,,NSR:StopPlace:33491,,700,
NSR:Quay:57923,Kvingo sør,60.739014,5.400000,,,NSR:StopPlace:33492,,700,
NSR:Quay:57924,Kvingo sør,60.738920,5.399818,,,NSR:StopPlace:33492,,700,
NSR:Quay:57925,Kvingo ved landhandel,60.742954,5.392433,,,NSR:StopPlace:33493,,700,
NSR:Quay:57926,Hanstveit,60.594250,5.528507,,,NSR:StopPlace:33494,,700,
NSR:Quay:57927,Kvingo ved landhandel,60.743170,5.392254,,,NSR:StopPlace:33493,,700,
NSR:Quay:57928,Hanstveit,60.594240,5.528633,,,NSR:StopPlace:33494,,700,
NSR:Quay:57929,Kvingo Skolten bustadfelt,60.743870,5.390376,,,NSR:StopPlace:33495,,700,
NSR:Quay:57930,Kvingo Skolten bustadfelt,60.744090,5.390379,,,NSR:StopPlace:33495,,700,
NSR:Quay:57931,Bernesskiftet,60.596478,5.529799,,,NSR:StopPlace:33496,,700,
NSR:Quay:57932,Bernesskiftet,60.596520,5.529703,,,NSR:StopPlace:33496,,700,
NSR:Quay:57933,Kvam ungdomsskule,60.387236,6.196286,,,NSR:StopPlace:33497,,700,
NSR:Quay:57934,Kvingo ved fabrikken,60.745296,5.387880,,,NSR:StopPlace:33498,,700,
NSR:Quay:57935,Kvingo ved fabrikken,60.745205,5.387690,,,NSR:StopPlace:33498,,700,
NSR:Quay:57936,Birkeland,60.596386,5.538365,,,NSR:StopPlace:33499,,700,
NSR:Quay:57937,Birkeland,60.596447,5.538362,,,NSR:StopPlace:33499,,700,
NSR:Quay:57938,Sønsthaugen,60.751102,5.379879,,,NSR:StopPlace:33500,,700,
NSR:Quay:57939,Sønsthaugen,60.751217,5.379778,,,NSR:StopPlace:33500,,700,
NSR:Quay:57940,Birkeland,60.907883,5.296892,,,NSR:StopPlace:33501,,700,
NSR:Quay:57941,Birkeland aust,60.596172,5.542628,,,NSR:StopPlace:33502,,700,
NSR:Quay:57942,Kvingo kryss,60.753020,5.375155,,,NSR:StopPlace:33503,,700,
NSR:Quay:57943,Birkeland aust,60.596226,5.542703,,,NSR:StopPlace:33502,,700,
NSR:Quay:57944,Kvingo kryss,60.753210,5.375182,,,NSR:StopPlace:33503,,700,
NSR:Quay:57945,Laupsanes,60.382958,6.222116,,,NSR:StopPlace:33504,,700,
NSR:Quay:57946,Laupsanes,60.382847,6.222264,,,NSR:StopPlace:33504,,700,
NSR:Quay:57947,Kleppe austre,60.594948,5.553477,,,NSR:StopPlace:33505,,700,
NSR:Quay:57948,Kvingo nord,60.754510,5.367554,,,NSR:StopPlace:33506,,700,
NSR:Quay:57949,Kleppe austre,60.595010,5.553516,,,NSR:StopPlace:33505,,700,
NSR:Quay:57950,Kvingo nord,60.754400,5.367857,,,NSR:StopPlace:33506,,700,
NSR:Quay:57951,Grønnskaret,60.581570,5.534789,,,NSR:StopPlace:33507,,700,
NSR:Quay:57952,Grønnskaret,60.581440,5.534816,,,NSR:StopPlace:33507,,700,
NSR:Quay:57953,Mjanger aust,60.765740,5.352006,,,NSR:StopPlace:33508,,700,
NSR:Quay:57954,Mjanger aust,60.765835,5.352187,,,NSR:StopPlace:33508,,700,
NSR:Quay:57955,Mjanger vest,60.767010,5.347457,,,NSR:StopPlace:33509,,700,
NSR:Quay:57956,Mjanger vest,60.766884,5.347477,,,NSR:StopPlace:33509,,700,
NSR:Quay:57957,Fotlandsvåg grendahus,60.586375,5.528105,,,NSR:StopPlace:33510,,700,
NSR:Quay:57958,Fotlandsvåg grendahus,60.586494,5.528172,,,NSR:StopPlace:33510,,700,
NSR:Quay:57959,Hope sør,60.756350,5.330464,,,NSR:StopPlace:33511,,700,
NSR:Quay:57960,Hope sør,60.756250,5.330226,,,NSR:StopPlace:33511,,700,
NSR:Quay:57961,Bernes sør,60.603394,5.514981,,,NSR:StopPlace:33512,,700,
NSR:Quay:57962,Bernes sør,60.603367,5.515165,,,NSR:StopPlace:33512,,700,
NSR:Quay:57963,Laupso,60.383960,6.230326,,,NSR:StopPlace:33513,,700,
NSR:Quay:57964,Laupso,60.383923,6.229758,,,NSR:StopPlace:33513,,700,
NSR:Quay:57965,Hope Leitet,60.757877,5.327462,,,NSR:StopPlace:33514,,700,
NSR:Quay:57966,Hope Leitet,60.757835,5.327194,,,NSR:StopPlace:33514,,700,
NSR:Quay:57967,Bernes nord,60.605170,5.508696,,,NSR:StopPlace:33515,,700,
NSR:Quay:57968,Hope Kleivane,60.754166,5.323742,,,NSR:StopPlace:33516,,700,
NSR:Quay:57969,Fotlandsvåg skule,60.588854,5.521751,,,NSR:StopPlace:33517,,700,
NSR:Quay:57970,Hope Kleivane,60.754330,5.324008,,,NSR:StopPlace:33516,,700,
NSR:Quay:57971,Raudberget sør,60.608532,5.562459,,,NSR:StopPlace:33518,,700,
NSR:Quay:57972,Raudberget sør,60.608517,5.562583,,,NSR:StopPlace:33518,,700,
NSR:Quay:57973,Hope Gjerde,60.752293,5.319798,,,NSR:StopPlace:33519,,700,
NSR:Quay:57974,Hope Gjerde,60.752426,5.318251,,,NSR:StopPlace:33519,,700,
NSR:Quay:57975,Langhesjane,60.382135,6.235825,,,NSR:StopPlace:33520,,700,
NSR:Quay:57976,Langhesjane,60.382261,6.235184,,,NSR:StopPlace:33520,,700,
NSR:Quay:57977,Hope kryss,60.753450,5.312688,,,NSR:StopPlace:33521,,700,
NSR:Quay:57978,Hope kryss,60.753574,5.312675,,,NSR:StopPlace:33521,,700,
NSR:Quay:57979,Raudberget,60.614338,5.566190,,,NSR:StopPlace:33522,,700,
NSR:Quay:57980,Raudberget,60.614330,5.566317,,,NSR:StopPlace:33522,,700,
NSR:Quay:57981,Fjon grendahus,60.765312,5.271559,,,NSR:StopPlace:33523,,700,
NSR:Quay:57982,Littlebotn,60.618862,5.572677,,,NSR:StopPlace:33524,,700,
NSR:Quay:57983,Fjon grendahus,60.765316,5.271838,,,NSR:StopPlace:33523,,700,
NSR:Quay:57984,Littlebotn,60.618805,5.572723,,,NSR:StopPlace:33524,,700,
NSR:Quay:57985,Amundsbotnen,60.789837,5.294571,,,NSR:StopPlace:33525,,700,
NSR:Quay:57986,Amundsbotnen,60.789772,5.294926,,,NSR:StopPlace:33525,,700,
NSR:Quay:57987,Høgebekk,60.378961,6.239674,,,NSR:StopPlace:33526,,700,
NSR:Quay:57988,Tyssebotn,60.619606,5.577751,,,NSR:StopPlace:33527,,700,
NSR:Quay:57989,Tyssebotn,60.619650,5.577664,,,NSR:StopPlace:33527,,700,
NSR:Quay:57990,Sandnes skule,60.792193,5.297028,,,NSR:StopPlace:33528,,700,
NSR:Quay:57991,Sandnes skule,60.792282,5.297154,,,NSR:StopPlace:33528,,700,
NSR:Quay:57992,Tyssebotn byggefelt,60.619590,5.581200,,,NSR:StopPlace:33529,,700,
NSR:Quay:57993,Sandnes,60.796710,5.298622,,,NSR:StopPlace:33530,,700,
NSR:Quay:57994,Berge fv. 79,60.376437,6.242367,,,NSR:StopPlace:33531,,700,
NSR:Quay:57995,Tyssebotn byggefelt,60.619530,5.581159,,,NSR:StopPlace:33529,,700,
NSR:Quay:57996,Sandnes,60.796795,5.298390,,,NSR:StopPlace:33530,,700,
NSR:Quay:57997,Berge fv. 79,60.376302,6.242243,,,NSR:StopPlace:33531,,700,
NSR:Quay:57998,Tyssebotn kai,60.618720,5.587046,,,NSR:StopPlace:33532,,700,
NSR:Quay:57999,Sandnes kommunehus,60.799725,5.300249,,,NSR:StopPlace:33533,,700,
NSR:Quay:58000,Sandnes kommunehus,60.799830,5.300450,,,NSR:StopPlace:33533,,700,
NSR:Quay:58001,Lunestad,60.374301,6.247321,,,NSR:StopPlace:33534,,700,
NSR:Quay:58002,Lunestad,60.373558,6.248217,,,NSR:StopPlace:33534,,700,
NSR:Quay:58003,Kvisti terminal,60.430670,5.535889,,,NSR:StopPlace:33535,,700,
NSR:Quay:58004,Sandneselva,60.799130,5.319904,,,NSR:StopPlace:33536,,700,
NSR:Quay:58005,Sandneselva,60.799185,5.319829,,,NSR:StopPlace:33536,,700,
NSR:Quay:58007,Ambogen,60.455080,5.547411,,,NSR:StopPlace:33537,,700,
NSR:Quay:58008,Ambogen,60.455048,5.547931,,,NSR:StopPlace:33537,,700,
NSR:Quay:58009,Ambogen,60.455288,5.546896,,,NSR:StopPlace:33537,,700,
NSR:Quay:58010,Masfjordnes kai,60.800835,5.304728,,,NSR:StopPlace:33538,,700,
NSR:Quay:58011,Flotve,60.377756,6.261754,,,NSR:StopPlace:33539,,700,
NSR:Quay:58012,Flotve,60.377243,6.261451,,,NSR:StopPlace:33539,,700,
NSR:Quay:58013,Kolabakken,60.457493,5.547180,,,NSR:StopPlace:33540,,700,
NSR:Quay:58014,Bauge,60.809822,5.336681,,,NSR:StopPlace:33541,,700,
NSR:Quay:58015,Kolabakken,60.457630,5.548419,,,NSR:StopPlace:33540,,700,
NSR:Quay:58016,Bauge,60.810097,5.336721,,,NSR:StopPlace:33541,,700,
NSR:Quay:58017,Masfjordnes ferjekai,60.800946,5.304455,,,NSR:StopPlace:33542,,1000,
NSR:Quay:58018,Veset sør,60.460800,5.547906,,,NSR:StopPlace:33543,,700,
NSR:Quay:58019,Veset sør,60.460747,5.547671,,,NSR:StopPlace:33543,,700,
NSR:Quay:58020,Andvik ytre,60.817830,5.365683,,,NSR:StopPlace:33544,,700,
NSR:Quay:58021,Andvik ytre,60.817707,5.365751,,,NSR:StopPlace:33544,,700,
NSR:Quay:58022,Veset nord,60.463547,5.545588,,,NSR:StopPlace:33545,,700,
NSR:Quay:58023,Veset nord,60.463444,5.545423,,,NSR:StopPlace:33545,,700,
NSR:Quay:58024,Andvik,60.814045,5.379575,,,NSR:StopPlace:33546,,700,
NSR:Quay:58025,Andvik,60.814150,5.379602,,,NSR:StopPlace:33546,,700,
NSR:Quay:58026,Vinåsen,60.465869,5.542426,,,NSR:StopPlace:33547,,700,
NSR:Quay:58027,Vinåsen,60.466251,5.541664,,,NSR:StopPlace:33547,,700,
NSR:Quay:58028,Bjelkanes,60.382536,6.276597,,,NSR:StopPlace:33548,,700,
NSR:Quay:58029,Bjelkanes,60.382505,6.276707,,,NSR:StopPlace:33548,,700,
NSR:Quay:58030,Andvik bedehus,60.815807,5.381932,,,NSR:StopPlace:33549,,700,
NSR:Quay:58031,Andvik bedehus,60.815742,5.381720,,,NSR:StopPlace:33549,,700,
NSR:Quay:58034,Andvik kai,60.817677,5.382304,,,NSR:StopPlace:33551,,700,
NSR:Quay:58035,Andvik kai,60.817753,5.382119,,,NSR:StopPlace:33551,,700,
NSR:Quay:58036,Hundhammer,60.435444,5.553497,,,NSR:StopPlace:33552,,700,
NSR:Quay:58037,Hundhammer,60.435350,5.553658,,,NSR:StopPlace:33552,,700,
NSR:Quay:58038,Norland,60.821850,5.381507,,,NSR:StopPlace:33553,,700,
NSR:Quay:58039,Norland,60.821820,5.381733,,,NSR:StopPlace:33553,,700,
NSR:Quay:58040,Blom nord,60.439392,5.562904,,,NSR:StopPlace:33554,,700,
NSR:Quay:58041,Blom nord,60.439335,5.563238,,,NSR:StopPlace:33554,,700,
NSR:Quay:58042,Totlandsdal,60.824528,5.378647,,,NSR:StopPlace:33555,,700,
NSR:Quay:58044,Kaldavadet,60.387460,6.272654,,,NSR:StopPlace:33556,,700,
NSR:Quay:58045,Kaldavadet,60.387643,6.272037,,,NSR:StopPlace:33556,,700,
NSR:Quay:58046,Blom sør,60.438713,5.569772,,,NSR:StopPlace:33557,,700,
NSR:Quay:58047,Ådnekvam,60.835194,5.365128,,,NSR:StopPlace:33558,,700,
NSR:Quay:58048,Blom sør,60.438805,5.569892,,,NSR:StopPlace:33557,,700,
NSR:Quay:58049,Duesundøy ferjekai,60.807954,5.308810,,,NSR:StopPlace:33559,,700,
NSR:Quay:58050,Havrå,60.438760,5.575425,,,NSR:StopPlace:33560,,700,
NSR:Quay:58051,Havrå,60.438892,5.574938,,,NSR:StopPlace:33560,,700,
NSR:Quay:58052,Duesund,60.814710,5.304772,,,NSR:StopPlace:33561,,700,
NSR:Quay:58053,Duesund,60.816020,5.305913,,,NSR:StopPlace:33561,,700,
NSR:Quay:58054,Kvisti,60.433098,5.533265,,,NSR:StopPlace:33562,,700,
NSR:Quay:58055,Kvisti,60.433132,5.533473,,,NSR:StopPlace:33562,,700,
NSR:Quay:58056,Stokkaland,60.392572,6.267287,,,NSR:StopPlace:33563,,700,
NSR:Quay:58057,Vikne sør,60.437040,5.531227,,,NSR:StopPlace:33564,,700,
NSR:Quay:58058,Stokkaland,60.392204,6.267655,,,NSR:StopPlace:33563,,700,
NSR:Quay:58059,Vikne sør,60.436996,5.531026,,,NSR:StopPlace:33564,,700,
NSR:Quay:58060,Mollandseid kryss,60.830200,5.309929,,,NSR:StopPlace:33565,,700,
NSR:Quay:58061,Mollandseid kryss,60.829460,5.309976,,,NSR:StopPlace:33565,,700,
NSR:Quay:58062,Vikne nord,60.441290,5.526608,,,NSR:StopPlace:33566,,700,
NSR:Quay:58063,Vikne nord,60.441230,5.526423,,,NSR:StopPlace:33566,,700,
NSR:Quay:58064,Molland,60.835934,5.290813,,,NSR:StopPlace:33567,,700,
NSR:Quay:58065,Molland,60.835976,5.291351,,,NSR:StopPlace:33567,,700,
NSR:Quay:58066,Leikneset sør,60.444710,5.511667,,,NSR:StopPlace:33568,,700,
NSR:Quay:58067,Leikneset sør,60.444603,5.511655,,,NSR:StopPlace:33568,,700,
NSR:Quay:58068,Nordbygda skule,60.831615,5.282684,,,NSR:StopPlace:33569,,700,
NSR:Quay:58069,Nordbygda skule,60.831660,5.281680,,,NSR:StopPlace:33569,,700,
NSR:Quay:58070,Leikneset midtre,60.444946,5.505388,,,NSR:StopPlace:33570,,700,
NSR:Quay:58071,Leikneset midtre,60.445057,5.505385,,,NSR:StopPlace:33570,,700,
NSR:Quay:58072,Hosteland sør,60.832740,5.266381,,,NSR:StopPlace:33571,,700,
NSR:Quay:58073,Saltkjelen,60.396074,6.260142,,,NSR:StopPlace:33572,,700,
NSR:Quay:58074,Hosteland sør,60.832460,5.266763,,,NSR:StopPlace:33571,,700,
NSR:Quay:58075,Saltkjelen,60.396109,6.260375,,,NSR:StopPlace:33572,,700,
NSR:Quay:58076,Hosteland ved butikken,60.834130,5.261775,,,NSR:StopPlace:33573,,700,
NSR:Quay:58077,Hosteland ved butikken,60.833782,5.263265,,,NSR:StopPlace:33573,,700,
NSR:Quay:58078,Leikneset nord,60.448406,5.499293,,,NSR:StopPlace:33574,,700,
NSR:Quay:58079,Leikneset nord,60.448315,5.499086,,,NSR:StopPlace:33574,,700,
NSR:Quay:58080,Hosteland fv. 570,60.835300,5.257162,,,NSR:StopPlace:33575,,700,
NSR:Quay:58081,Hosteland fv. 570,60.835170,5.258114,,,NSR:StopPlace:33575,,700,
NSR:Quay:58082,Haus kai,60.451122,5.497808,,,NSR:StopPlace:33576,,700,
NSR:Quay:58083,Hosteland,60.835667,5.258701,,,NSR:StopPlace:33577,,700,
NSR:Quay:58084,Hosteland,60.835617,5.258906,,,NSR:StopPlace:33577,,700,
NSR:Quay:58085,Åsheimsveien,60.452995,5.496142,,,NSR:StopPlace:33578,,700,
NSR:Quay:58086,Åsheimsveien,60.452870,5.495930,,,NSR:StopPlace:33578,,700,
NSR:Quay:58087,Fyksesund vest,60.398630,6.257948,,,NSR:StopPlace:33579,,700,
NSR:Quay:58088,Fyksesund vest,60.398907,6.257344,,,NSR:StopPlace:33579,,700,
NSR:Quay:58089,Midtbø,60.839300,5.260628,,,NSR:StopPlace:33580,,700,
NSR:Quay:58090,Midtbø,60.839256,5.260358,,,NSR:StopPlace:33580,,700,
NSR:Quay:58091,Haus terminal,60.455217,5.492553,,,NSR:StopPlace:33581,,700,
NSR:Quay:58092,Rivenes,60.461820,5.472413,,,NSR:StopPlace:33582,,700,
NSR:Quay:58093,Øyra,60.869840,5.269910,,,NSR:StopPlace:33583,,700,
NSR:Quay:58094,Øyra,60.869728,5.269752,,,NSR:StopPlace:33583,,700,
NSR:Quay:58095,Rivenes,60.461820,5.472540,,,NSR:StopPlace:33582,,700,
NSR:Quay:58096,Ostavatn,60.873480,5.265191,,,NSR:StopPlace:33584,,700,
NSR:Quay:58097,Ostavatn,60.873566,5.265310,,,NSR:StopPlace:33584,,700,
NSR:Quay:58098,Knutasvingen,60.469000,5.467798,,,NSR:StopPlace:33585,,700,
NSR:Quay:58099,Knutasvingen,60.468945,5.467726,,,NSR:StopPlace:33585,,700,
NSR:Quay:58100,Fyksesund aust,60.400720,6.264134,,,NSR:StopPlace:33586,,700,
NSR:Quay:58101,Fyksesund aust,60.400517,6.264197,,,NSR:StopPlace:33586,,700,
NSR:Quay:58102,Løveide,60.873080,5.259130,,,NSR:StopPlace:33587,,700,
NSR:Quay:58103,Løveide,60.872990,5.258984,,,NSR:StopPlace:33587,,700,
NSR:Quay:58104,Votlo,60.471140,5.465088,,,NSR:StopPlace:33588,,700,
NSR:Quay:58105,Votlo,60.470505,5.464879,,,NSR:StopPlace:33588,,700,
NSR:Quay:58106,Sundberg,60.876137,5.248434,,,NSR:StopPlace:33589,,700,
NSR:Quay:58107,Sundberg,60.876034,5.248327,,,NSR:StopPlace:33589,,700,
NSR:Quay:58108,Midtteigen,60.472282,5.466542,,,NSR:StopPlace:33590,,700,
NSR:Quay:58109,Midtteigen,60.472374,5.466548,,,NSR:StopPlace:33590,,700,
NSR:Quay:58110,Lauvik,60.845097,5.336359,,,NSR:StopPlace:33591,,700,
NSR:Quay:58111,Lauvik,60.845016,5.336112,,,NSR:StopPlace:33591,,700,
NSR:Quay:58112,Tråi,60.472885,5.469834,,,NSR:StopPlace:33592,,700,
NSR:Quay:58113,Tråi,60.472874,5.469700,,,NSR:StopPlace:33592,,700,
NSR:Quay:58114,Klyve kryss,60.397400,6.271627,,,NSR:StopPlace:33593,,700,
NSR:Quay:58115,Klyve kryss,60.396749,6.272713,,,NSR:StopPlace:33593,,700,
NSR:Quay:58116,Selvåg,60.838043,5.333329,,,NSR:StopPlace:33594,,700,
NSR:Quay:58117,Selvåg,60.838165,5.333252,,,NSR:StopPlace:33594,,700,
NSR:Quay:58118,Askelandskrysset,60.471104,5.470814,,,NSR:StopPlace:33595,,700,
NSR:Quay:58119,Askelandskrysset,60.471170,5.470934,,,NSR:StopPlace:33595,,700,
NSR:Quay:58120,Reknes,60.836180,5.325422,,,NSR:StopPlace:33596,,700,
NSR:Quay:58121,Reknes,60.836273,5.325201,,,NSR:StopPlace:33596,,700,
NSR:Quay:58122,Øvre Verkane nord,60.459652,5.486572,,,NSR:StopPlace:33597,,700,
NSR:Quay:58123,Øvre Verkane nord,60.459656,5.486775,,,NSR:StopPlace:33597,,700,
NSR:Quay:58124,Reknes sør,60.835068,5.318341,,,NSR:StopPlace:33598,,700,
NSR:Quay:58125,Reknes sør,60.834984,5.318879,,,NSR:StopPlace:33598,,700,
NSR:Quay:58126,Øvre Verkane sør,60.458030,5.487817,,,NSR:StopPlace:33599,,700,
NSR:Quay:58127,Øvre Verkane sør,60.458084,5.487751,,,NSR:StopPlace:33599,,700,
NSR:Quay:58128,Steinstø,60.393394,6.282957,,,NSR:StopPlace:33600,,700,
NSR:Quay:58129,Steinstø,60.393485,6.282031,,,NSR:StopPlace:33600,,700,
NSR:Quay:58130,Mollandseid,60.833035,5.309472,,,NSR:StopPlace:33601,,700,
NSR:Quay:58131,Mollandseid,60.832900,5.308929,,,NSR:StopPlace:33601,,700,
NSR:Quay:58132,Øvre Rivenes snuplass,60.459057,5.482503,,,NSR:StopPlace:33602,,700,
NSR:Quay:58133,Duesund ferjekai,60.807605,5.308475,,,NSR:StopPlace:33603,,1000,
NSR:Quay:58134,Mjeldalen øvre,60.453840,5.537283,,,NSR:StopPlace:33604,,700,
NSR:Quay:58135,Mjeldalen øvre,60.453735,5.537677,,,NSR:StopPlace:33604,,700,
NSR:Quay:58136,Areklett kryss,60.835450,5.237290,,,NSR:StopPlace:33605,,700,
NSR:Quay:58137,Areklett kryss,60.835530,5.237054,,,NSR:StopPlace:33605,,700,
NSR:Quay:58138,Risnes fv. 570,60.845226,5.210560,,,NSR:StopPlace:33606,,700,
NSR:Quay:58139,Mjeldalen ungdomshus,60.454018,5.529807,,,NSR:StopPlace:33607,,700,
NSR:Quay:58140,Risnes fv. 570,60.845318,5.210265,,,NSR:StopPlace:33606,,700,
NSR:Quay:58141,Mjeldalen ungdomshus,60.454124,5.529781,,,NSR:StopPlace:33607,,700,
NSR:Quay:58142,Steinstøberget,60.392678,6.299425,,,NSR:StopPlace:33608,,700,
NSR:Quay:58143,Steinstøberget,60.393078,6.300793,,,NSR:StopPlace:33608,,700,
NSR:Quay:58144,Mjeldalen,60.454296,5.521855,,,NSR:StopPlace:33609,,700,
NSR:Quay:58145,Mjeldalen,60.454320,5.520894,,,NSR:StopPlace:33609,,700,
NSR:Quay:58146,Risnes kryss,60.844875,5.203697,,,NSR:StopPlace:33610,,700,
NSR:Quay:58147,Risnes kryss,60.844864,5.203329,,,NSR:StopPlace:33610,,700,
NSR:Quay:58148,Risnes kryss,60.845047,5.203751,,,NSR:StopPlace:33610,,700,
NSR:Quay:58149,Frøyset nord,60.866880,5.210788,,,NSR:StopPlace:33611,,700,
NSR:Quay:58150,Mjeldalen nedre,60.454178,5.515278,,,NSR:StopPlace:33612,,700,
NSR:Quay:58151,Frøyset nord,60.866837,5.210562,,,NSR:StopPlace:33611,,700,
NSR:Quay:58152,Mjeldalen nedre,60.453964,5.516041,,,NSR:StopPlace:33612,,700,
NSR:Quay:58153,Frøyset sør,60.864887,5.208154,,,NSR:StopPlace:33613,,700,
NSR:Quay:58154,Rolland kryss nyeveg,60.469524,5.536729,,,NSR:StopPlace:33614,,700,
NSR:Quay:58155,Frøyset sør,60.864760,5.207824,,,NSR:StopPlace:33613,,700,
NSR:Quay:58156,Rolland kryss nyeveg,60.469247,5.536975,,,NSR:StopPlace:33614,,700,
NSR:Quay:58157,Ytre Ålvik vest,60.414793,6.369699,,,NSR:StopPlace:33615,,700,
NSR:Quay:58158,Ytre Ålvik vest,60.414734,6.369745,,,NSR:StopPlace:33615,,700,
NSR:Quay:58159,Rusta,60.858353,5.205904,,,NSR:StopPlace:33616,,700,
NSR:Quay:58160,Hannisdal,60.486668,5.502461,,,NSR:StopPlace:33617,,700,
NSR:Quay:58161,Rusta,60.858143,5.205989,,,NSR:StopPlace:33616,,700,
NSR:Quay:58162,Hannisdal,60.486443,5.502566,,,NSR:StopPlace:33617,,700,
NSR:Quay:58163,Orrheii,60.476276,5.538245,,,NSR:StopPlace:33618,,700,
NSR:Quay:58164,Torsvik nord,60.855423,5.200539,,,NSR:StopPlace:33619,,700,
NSR:Quay:58165,Orrheii,60.476260,5.538030,,,NSR:StopPlace:33618,,700,
NSR:Quay:58166,Torsvik nord,60.855434,5.200302,,,NSR:StopPlace:33619,,700,
NSR:Quay:58167,Ytre Ålvik,60.414661,6.377311,,,NSR:StopPlace:33620,,700,
NSR:Quay:58168,Torsvik sør,60.852203,5.203363,,,NSR:StopPlace:33621,,700,
NSR:Quay:58169,Ytre Ålvik,60.414450,6.376391,,,NSR:StopPlace:33620,,700,
NSR:Quay:58170,Torsvik sør,60.852130,5.203187,,,NSR:StopPlace:33621,,700,
NSR:Quay:58171,Mæle bru,60.478840,5.538236,,,NSR:StopPlace:33622,,700,
NSR:Quay:58172,Mæle bru,60.478750,5.538355,,,NSR:StopPlace:33622,,700,
NSR:Quay:58173,Sleire grendahus,60.887554,5.231594,,,NSR:StopPlace:33623,,700,
NSR:Quay:58174,Sleire grendahus,60.887700,5.231383,,,NSR:StopPlace:33623,,700,
NSR:Quay:58175,Mele,60.480774,5.540367,,,NSR:StopPlace:33624,,700,
NSR:Quay:58176,Mele,60.480778,5.540593,,,NSR:StopPlace:33624,,700,
NSR:Quay:58177,Krossveien,60.888990,5.223457,,,NSR:StopPlace:33625,,700,
NSR:Quay:58178,Krossveien,60.889015,5.223036,,,NSR:StopPlace:33625,,700,
NSR:Quay:58179,Ranen,60.484257,5.540825,,,NSR:StopPlace:33626,,700,
NSR:Quay:58180,Ranen,60.484207,5.540610,,,NSR:StopPlace:33626,,700,
NSR:Quay:58181,Sleire,60.886112,5.221660,,,NSR:StopPlace:33627,,700,
NSR:Quay:58182,Sleire,60.886290,5.221436,,,NSR:StopPlace:33627,,700,
NSR:Quay:58183,Krossåsen,60.486200,5.546618,,,NSR:StopPlace:33628,,700,
NSR:Quay:58184,Krossåsen,60.486170,5.547135,,,NSR:StopPlace:33628,,700,
NSR:Quay:58185,Tveit  Ålvik,60.415155,6.387598,,,NSR:StopPlace:33629,,700,
NSR:Quay:58186,Tveit  Ålvik,60.414838,6.388000,,,NSR:StopPlace:33629,,700,
NSR:Quay:58187,Haugen nord,60.883205,5.218028,,,NSR:StopPlace:33630,,700,
NSR:Quay:58188,Haugen nord,60.883286,5.217701,,,NSR:StopPlace:33630,,700,
NSR:Quay:58189,Litunsvingen,60.482834,5.554487,,,NSR:StopPlace:33631,,700,
NSR:Quay:58190,Litunsvingen,60.482870,5.554282,,,NSR:StopPlace:33631,,700,
NSR:Quay:58191,Haugen sør,60.882153,5.213874,,,NSR:StopPlace:33632,,700,
NSR:Quay:58192,Haugen sør,60.882072,5.214026,,,NSR:StopPlace:33632,,700,
NSR:Quay:58193,Skjerping,60.485638,5.553676,,,NSR:StopPlace:33633,,700,
NSR:Quay:58194,Skjerping,60.485596,5.553881,,,NSR:StopPlace:33633,,700,
NSR:Quay:58195,Kjærdal,60.871918,5.210438,,,NSR:StopPlace:33634,,700,
NSR:Quay:58196,Kjærdal,60.872192,5.210550,,,NSR:StopPlace:33634,,700,
NSR:Quay:58197,Hartveit,60.488020,5.553006,,,NSR:StopPlace:33635,,700,
NSR:Quay:58198,Hartveit,60.487988,5.552798,,,NSR:StopPlace:33635,,700,
NSR:Quay:58199,Tveitnes,60.413607,6.392581,,,NSR:StopPlace:33636,,700,
